Step,Reward,Average Reward,Cumulative Reward,Expected Utility,Expected Info Gain,Num Components
477,0,0.0,0,0.0,1.2091103,500.0
478,0,0.0,0,-1.4809904e-36,1.2515943,500.0
479,0,0.0,0,-1.4807304e-36,1.1472392,500.0
480,0,0.0,0,-9.9078294e-37,1.2633176,500.0
481,0,0.0,0,-1.4837272e-36,1.2522113,500.0
482,0,0.0,0,-1.0267892e-35,1.3199416,500.0
483,0,0.0,0,-1.4826296e-36,1.1967803,500.0
484,0,0.0,0,0.0,1.1060588,500.0
485,0,0.0,0,0.0,1.3227042,500.0
486,0,0.0,0,-3.222245e-15,0.7053135,500.0
487,0,0.0,0,-5.958876e-11,0.62850213,500.0
488,0,0.0,0,-9.89695e-37,0.59235847,500.0
489,0,0.0,0,0.0,0.8944916,500.0
490,0,0.0,0,-1.4801771e-36,0.713588,500.0
491,0,0.0,0,0.0,0.6572427,500.0
492,0,0.0,0,-3.4581348e-17,0.70578,500.0
493,0,0.0,0,0.0,0.6829649,500.0
494,0,0.0,0,-2.8773672e-10,0.5599284,500.0
495,0,0.0,0,-1.3152624e-20,0.4384929,500.0
496,0,0.0,0,-1.4807304e-36,0.6567483,500.0
497,0,0.0,0,-1.3569453e-13,0.7177378,500.0
498,0,0.0,0,-9.07739e-17,0.6675689,500.0
499,0,0.0,0,-1.2274068e-31,0.670281,500.0
500,0,0.0,0,-2.6711074e-05,0.42980424,409.0
501,0,0.0,0,-1.1273871e-17,0.5844478,409.0
502,0,0.0,0,-6.392073e-15,0.49191132,409.0
